Hull Type,Rigging Type,LOA,LWL,Beam,S.A. (reported),Draft (max),Displacement,Ballast,S.A./Disp.,Bal./Disp.,Disp./Len.,Construction,Ballast Type,First Built,# Built,Designer,Comfort Ratio,Capsize Screening Formula,S#,I,J,P,E,SPL/TPS,ISP,S.A. Fore,S.A. Main,S.A./Disp. (calc.),Est. Forestay Len.,Download Boat Record,name,img_path,Draft (min),Builder,Model,Last Built,Make,Type,HP,Fuel,Headroom,Water,Website,KSP,PY,EY,Bridgedeck Clearance,Mast Height from DWL,Bruce Number
23,13,6.2,5.05,2.0,14.96,0.85,550.0,180.0,22.69,32.73,119.03,89,-1,1960.0,2500.0,703,8.64,2.46,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/centaur/pdf"">PDF</a>",1090,01635.jpg,,2989,-1,,-1,-1,-1,-1,,-1,-1,,,,,8.0,
16,23,7.32,4.94,1.55,24.34,0.91,816.0,,28.39,,189.01,582,-1,1901.0,70.0,1381,17.2,1.67,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/broads-one-design/pdf"">PDF</a>",764,01141.jpg,,-1,-1,,-1,-1,-1,-1,,-1,91,,,,,,
40,29,12.14,8.69,3.12,60.39,1.73,8165.0,3493.0,15.2,42.78,347.13,562,39,1938.0,103.0,304,39.29,1.57,1.27,13.03,4.11,11.58,5.49,,,26.81,31.77,14.74,13.66,"<a class="""" href=""https://sailboatdata.com/sailboat/concordia-40/pdf"">PDF</a>",1369,02041.jpg,,42,-1,1966.0,50,48,115,-1,,-1,-1,,5.18,2.59,,,
18,15,10.77,9.5,3.57,49.3,2.0,5470.0,1580.0,16.2,28.88,177.77,450,8,2021.0,,1428,21.69,2.05,2.89,12.82,3.65,12.66,4.15,,,23.41,26.28,16.33,13.33,"<a class="""" href=""https://sailboatdata.com/sailboat/oceanis-341-beneteau/pdf"">PDF</a>",4592,06815.jpg,,299,-1,,176,39,64,65,1.9,120,-1,,,,,15.57,
25,30,10.48,8.6,3.37,54.07,1.99,6500.0,2400.0,15.84,36.92,284.96,89,52,1975.0,,1688,30.0,1.82,1.77,14.39,4.5,12.4,3.5,,,32.36,21.69,15.84,15.07,"<a class="""" href=""https://sailboatdata.com/sailboat/norlin-34-mk-ii/pdf"">PDF</a>",4513,06703.jpg,,2489,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,8.67,7.43,3.0,35.67,1.47,3175.0,1157.0,16.84,36.43,215.92,290,52,1985.0,,2216,20.13,2.06,2.5,11.43,3.43,9.73,3.28,,,19.6,15.94,16.78,11.93,"<a class="""" href=""https://sailboatdata.com/sailboat/pearson-28-2/pdf"">PDF</a>",4869,07242.jpg,,2064,70,1989.0,176,12,-1,286,,384,-1,,,,,,
23,13,7.6,6.6,2.85,25.08,1.5,1800.0,850.0,17.28,47.23,174.56,89,68,1976.0,150.0,340,13.79,2.37,3.11,8.5,2.9,9.2,2.9,,,12.32,13.34,17.68,8.98,"<a class="""" href=""https://sailboatdata.com/sailboat/aphrodite-25/pdf"">PDF</a>",248,00359.jpg,,347,-1,1987.0,-1,-1,-1,-1,,-1,-1,,,,,,
24,13,8.38,7.16,3.05,38.37,1.65,2608.0,1183.0,20.65,45.36,197.8,89,-1,1981.0,150.0,1825,16.75,2.24,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/contessa-27/pdf"">PDF</a>",1389,02070.jpg,,1748,22,,144,12,206,186,,336,-1,,,,,,
19,13,8.98,8.45,3.36,40.8,1.76,3700.0,1170.0,17.4,31.62,170.96,256,8,2010.0,,1437,18.27,2.19,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/etap-30cq/pdf"">PDF</a>",2114,03134.jpg,,908,343,,150,12,51,278,,73,-1,,,,,13.05,
16,30,6.5,5.5,1.98,19.42,0.9,1470.0,650.0,15.31,44.23,246.37,89,39,1971.0,518.0,125,21.73,1.76,2.04,7.7,2.4,7.0,2.9,,,9.23,10.14,15.28,8.06,"<a class="""" href=""https://sailboatdata.com/sailboat/junker-22/pdf"">PDF</a>",3455,05160.jpg,,1235,-1,1978.0,-1,-1,-1,-1,,-1,-1,,,,,,
36,13,5.72,5.72,2.54,26.85,1.75,450.0,180.0,46.57,40.02,67.18,89,52,2002.0,,833,4.85,3.34,7.66,6.56,2.23,7.72,3.12,,,7.3,12.05,33.56,6.93,"<a class="""" href=""https://sailboatdata.com/sailboat/open-570/pdf"">PDF</a>",4700,06990.jpg,0.2,2098,-1,,-1,-1,-1,-1,,-1,83,,,,,,
23,30,11.08,8.99,3.6,58.53,2.06,4944.0,2599.0,20.57,52.57,189.55,89,52,1981.0,,793,19.95,2.13,3.25,14.72,4.42,12.88,4.04,,,32.52,26.0,20.57,15.37,"<a class="""" href=""https://sailboatdata.com/sailboat/f3/pdf"">PDF</a>",2191,03243.jpg,,1203,-1,1983.0,165,12,76,255,,90,-1,,,,,,
16,13,8.0,5.79,2.01,31.31,1.35,1828.0,930.0,21.35,50.87,262.3,89,-1,1964.0,20.0,1972,23.9,1.66,2.42,8.46,2.69,9.91,4.01,,,11.38,19.88,21.32,8.88,"<a class="""" href=""https://sailboatdata.com/sailboat/knickerbocker-one-design/pdf"">PDF</a>",3533,05275.jpg,,134,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
10,19,4.39,4.13,1.0,13.75,0.61,234.0,,36.91,,92.62,582,-1,1905.0,,1979,11.78,1.64,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/cotuit-skiff/pdf"">PDF</a>",1510,02242.jpg,0.18,-1,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,7.55,6.1,3.0,47.66,1.5,1789.0,726.0,32.98,40.58,220.03,89,52,1977.0,,513,13.54,2.49,3.88,9.45,3.05,8.02,8.31,,,14.4,33.29,33.0,9.93,"<a class="""" href=""https://sailboatdata.com/sailboat/carter-25-dingbat/pdf"">PDF</a>",984,01474.jpg,,503,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,12.17,10.08,3.79,71.26,2.19,8573.0,3084.0,17.36,35.98,233.09,89,52,1981.0,52.0,1902,29.02,1.87,2.38,16.31,4.97,14.42,4.27,,,40.51,30.76,17.36,17.05,"<a class="""" href=""https://sailboatdata.com/sailboat/swan-391/pdf"">PDF</a>",6221,09219.jpg,,1844,-1,1987.0,98,12,-1,-1,,-1,-1,,,,,,
25,30,11.76,9.6,3.43,69.96,1.83,8391.0,4173.0,17.29,49.73,264.24,89,52,1970.0,43.0,2220,33.85,1.7,2.07,15.7,5.18,13.72,4.27,,,40.67,29.26,17.28,16.53,"<a class="""" href=""https://sailboatdata.com/sailboat/columbia-39/pdf"">PDF</a>",1266,01889.jpg,,629,-1,1971.0,-1,-1,-1,-1,,-1,-1,,,,,,
23,13,10.4,,3.26,71.2,2.0,4200.0,,27.9,,,89,-1,2010.0,,1295,,2.04,,14.3,3.94,14.1,4.8,,,28.18,33.84,24.31,14.83,"<a class="""" href=""https://sailboatdata.com/sailboat/finn-flyer-34/pdf"">PDF</a>",2315,03435.jpg,,974,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
40,9,7.92,7.24,2.92,46.45,1.45,5443.0,1682.0,15.32,30.9,399.89,89,52,,9.0,1406,37.43,1.68,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/falmouth-cutter-26/pdf"">PDF</a>",2201,03259.jpg,,2294,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
18,15,12.18,12.18,4.3,115.0,3.0,4600.0,2050.0,42.42,44.56,70.95,89,78,2007.0,,1097,11.55,2.61,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/jpk-40/pdf"">PDF</a>",3447,05149.jpg,,1423,339,2021.0,143,35,115,-1,,-1,-1,,,,,,
23,13,8.53,6.81,2.5,32.52,1.68,1905.0,827.0,21.57,43.4,168.4,89,-1,1984.0,26.0,1987,16.38,2.04,3.69,9.45,2.83,10.06,3.81,,,13.39,19.16,21.6,9.86,"<a class="""" href=""https://sailboatdata.com/sailboat/formula-28/pdf"">PDF</a>",2491,03705.jpg,,1265,-1,1987.0,-1,-1,-1,-1,,-1,-1,,,,,,
25,13,9.66,7.0,3.09,36.42,1.65,3600.0,1400.0,15.81,38.88,292.36,89,52,1979.0,,170,21.91,2.04,1.71,9.8,3.5,11.0,3.5,,,17.14,19.25,15.8,10.41,"<a class="""" href=""https://sailboatdata.com/sailboat/compis-97/pdf"">PDF</a>",1355,02021.jpg,,649,550,1985.0,150,12,19,-1,,-1,-1,,,,,,
12,6,3.15,,1.4,6.5,,52.0,,47.38,,,89,-1,,,-1,,3.77,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/gremlin-usa/pdf"">PDF</a>",2709,04020.jpg,,2992,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
19,30,25.08,22.19,6.08,307.88,4.0,35902.0,18000.0,28.9,50.14,91.58,89,52,2010.0,5.0,793,30.05,1.86,6.26,32.0,9.4,30.3,10.39,,,150.39,157.47,28.9,33.35,"<a class="""" href=""https://sailboatdata.com/sailboat/swan-80-2-fd/pdf"">PDF</a>",6257,09275.jpg,,1845,561,2012.0,119,12,53,33,,23,-1,,,,,,
34,13,6.71,5.79,2.36,19.32,1.37,1179.0,352.0,17.64,29.81,169.23,89,-1,1982.0,,875,13.2,2.26,3.18,7.16,2.59,7.32,2.74,,,9.28,10.03,17.63,7.62,"<a class="""" href=""https://sailboatdata.com/sailboat/starwind-22/pdf"">PDF</a>",5985,08856.jpg,0.58,585,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
52,13,7.29,,2.5,30.3,2.0,920.0,320.0,32.65,34.76,,498,59,2017.0,,1927,,2.59,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/first-24-se-beneteau/pdf"">PDF</a>",2358,03500.jpg,0.25,2411,-1,,87,-1,55,-1,,-1,-1,,,,,11.25,
51,13,5.69,4.34,2.01,13.84,1.22,499.0,181.0,22.41,36.36,169.71,89,-1,1980.0,,1496,8.87,2.55,3.79,5.94,1.98,6.64,2.44,,,5.89,8.1,22.65,6.27,"<a class="""" href=""https://sailboatdata.com/sailboat/drifter-17/pdf"">PDF</a>",1799,02658.jpg,0.56,818,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
25,9,14.27,11.51,4.34,97.73,1.83,14515.0,6577.0,16.77,45.31,265.55,89,-1,1981.0,56.0,1972,35.52,1.8,2.01,18.29,5.79,16.31,5.49,,,52.95,44.73,16.76,19.18,"<a class="""" href=""https://sailboatdata.com/sailboat/stevens-47/pdf"">PDF</a>",5996,08869.jpg,,2173,-1,1986.0,42,12,115,185,,383,-1,,,,,,
63,13,7.62,6.81,2.8,27.78,1.05,2590.0,960.0,15.02,37.06,228.63,89,-1,1994.0,96.0,495,19.93,2.06,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/ranger-265-thomas/pdf"">PDF</a>",5127,07630.jpg,,1265,15,1999.0,177,12,206,-1,,-1,-1,,,,,,
34,30,15.57,12.8,4.62,111.48,3.2,19822.0,8618.0,15.54,43.48,263.32,89,52,1990.0,,528,40.39,1.73,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/bristol-51/pdf"">PDF</a>",757,01130.jpg,1.62,377,-1,,165,12,203,265,,383,-1,,,,,,
25,30,9.35,8.0,3.05,40.97,1.59,4800.0,1900.0,14.69,39.59,261.18,89,39,1983.0,65.0,166,27.57,1.83,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/lm-mermaid-315/pdf"">PDF</a>",3730,05557.jpg,,1567,381,1989.0,19,12,62,286,,83,-1,,,,,,
34,13,6.71,6.1,2.29,22.76,1.27,953.0,324.0,23.96,34.05,117.19,89,-1,1960.0,26.0,2182,10.75,2.35,4.95,6.86,2.65,7.68,3.57,,,9.09,13.7,23.99,7.35,"<a class="""" href=""https://sailboatdata.com/sailboat/schock-22/pdf"">PDF</a>",5485,08145.jpg,0.66,2833,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
18,13,15.24,14.0,4.2,157.94,3.5,8250.0,3450.0,39.48,41.81,83.8,31,52,2015.0,,1273,18.12,2.1,7.15,19.88,6.3,20.04,7.23,,,62.62,72.45,33.76,20.85,"<a class="""" href=""https://sailboatdata.com/sailboat/clubswan-50/pdf"">PDF</a>",1216,01819.jpg,,1844,353,,143,12,136,84,,136,-1,,,,,,
10,13,5.25,,1.98,15.98,1.38,160.0,,55.16,,,582,-1,1950.0,,1738,,3.68,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/ponant/pdf"">PDF</a>",5013,07461.jpg,0.14,2125,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
23,30,11.0,8.7,3.54,78.97,1.9,9250.0,3300.0,18.29,35.67,391.63,478,52,1976.0,,575,39.06,1.7,0.98,14.5,4.7,12.9,3.75,,,34.08,24.19,13.5,15.24,"<a class="""" href=""https://sailboatdata.com/sailboat/seal-36/pdf"">PDF</a>",5579,08268.jpg,,-1,-1,,-1,12,74,155,1.52,226,-1,,,,,15.9,
25,30,9.13,7.8,3.05,45.15,1.45,3901.0,1565.0,18.59,40.12,229.38,94,52,1978.0,,1480,23.01,1.96,2.15,11.35,3.83,9.68,2.97,,,21.77,14.38,14.88,11.98,"<a class="""" href=""https://sailboatdata.com/sailboat/seafarer-30/pdf"">PDF</a>",5554,08239.jpg,,2398,68,1985.0,176,12,19,302,1.88,94,-1,,,,,12.44,
19,30,13.41,10.54,4.17,82.68,2.51,11113.0,3493.0,16.95,31.43,264.51,89,52,1988.0,19.0,793,31.1,1.89,2.04,17.48,5.1,15.47,4.93,,,44.57,38.12,16.95,18.21,"<a class="""" href=""https://sailboatdata.com/sailboat/swan-44-frers/pdf"">PDF</a>",6228,09230.jpg,,1844,-1,1994.0,98,12,157,137,,179,-1,,,,,,
39,13,13.8,12.66,4.29,95.5,2.9,11550.0,3725.0,19.08,32.25,158.58,17,-1,2008.0,,1428,27.27,1.92,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/ovni-445/pdf"">PDF</a>",4750,07064.jpg,1.05,119,356,,143,12,188,234,2.02,255,-1,,,,,19.5,
1,12,4.65,4.65,2.2,11.5,,79.0,,63.59,,21.86,73,-1,2015.0,,-1,,,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/happy-cat-evolution/pdf"">PDF</a>",2892,04318.jpg,,1094,-1,,-1,-1,-1,-1,,-1,-1,1.65,,,,6.57,
63,30,6.55,5.72,2.36,19.23,0.84,1676.0,762.0,13.89,45.47,250.24,89,39,1970.0,207.0,1355,19.06,2.01,1.86,8.18,2.64,6.55,2.57,,,10.81,8.41,13.89,8.6,"<a class="""" href=""https://sailboatdata.com/sailboat/warwick-21-westerly/pdf"">PDF</a>",6826,10085.jpg,,2878,-1,1976.0,69,12,-1,186,,107,-1,,,,,,
25,30,9.42,7.7,3.08,45.0,1.62,4900.0,2200.0,15.91,44.89,299.22,89,39,1979.0,690.0,401,28.46,1.83,1.64,12.4,4.0,11.0,3.5,,,24.79,19.25,15.57,13.03,"<a class="""" href=""https://sailboatdata.com/sailboat/hallberg-rassy-312/pdf"">PDF</a>",2794,04144.jpg,,1135,453,1993.0,150,12,69,57,1.83,75,-1,,,,,13.73,
23,1,12.29,10.82,4.04,72.37,1.98,8800.0,2951.0,17.33,33.54,193.58,89,-1,2006.0,,812,25.99,1.98,2.82,15.72,3.96,14.82,5.56,,,31.14,41.19,17.32,16.21,"<a class="""" href=""https://sailboatdata.com/sailboat/hunter-41-ds/pdf"">PDF</a>",3123,04669.jpg,,1270,-1,,176,12,164,95,,252,-1,,,,,18.87,
40,9,11.58,8.92,3.51,,1.52,9752.0,3175.0,,32.56,383.54,89,-1,1976.0,,2162,40.3,1.66,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/cabo-rico-38-ph/pdf"">PDF</a>",826,01236.jpg,,433,-1,,98,12,-1,-1,,-1,-1,,,,,,
5,12,14.75,13.85,7.64,144.37,1.47,17000.0,,22.3,,178.33,89,-1,2010.0,,1965,,,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/leopard-48/pdf"">PDF</a>",3673,05476.jpg,,2258,-1,2018.0,-1,23,130,291,1.98,343,-1,0.69,,22.8,,,
25,28,10.9,8.9,3.79,,1.6,7300.0,,,,288.58,89,-1,1979.0,18.0,962,27.82,1.97,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/oyster-mariner-35/pdf"">PDF</a>",4790,07129.jpg,,2009,-1,1982.0,19,12,126,123,,223,-1,,,,,,
23,13,10.03,7.8,3.41,49.89,1.89,3493.0,1597.0,22.1,45.71,205.37,89,-1,1981.0,173.0,1568,17.15,2.27,3.18,11.73,3.44,12.89,4.6,,,20.21,29.67,22.1,12.23,"<a class="""" href=""https://sailboatdata.com/sailboat/x-102/pdf"">PDF</a>",6995,10323.jpg,,2954,68,1987.0,176,12,-1,215,,384,-1,,,,,,
10,13,4.95,4.27,2.03,14.4,1.12,177.0,,46.52,,63.45,89,-1,1982.0,,1989,3.28,3.65,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/precision-16/pdf"">PDF</a>",5025,07478.jpg,0.2,2136,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
16,30,7.32,5.56,2.39,26.76,0.99,1633.0,726.0,19.67,44.44,264.4,89,52,1963.0,330.0,435,17.96,2.05,2.27,9.17,2.68,8.23,3.51,,,12.3,14.42,19.65,9.56,"<a class="""" href=""https://sailboatdata.com/sailboat/columbia-24-contender/pdf"">PDF</a>",1245,01856.jpg,,625,-1,1968.0,-1,-1,-1,-1,,-1,-1,,,,,,
51,13,6.58,5.33,2.44,18.02,1.52,998.0,499.0,18.39,50.0,183.26,89,-1,1971.0,500.0,1196,11.38,2.46,3.08,8.08,2.53,7.32,2.13,,,10.22,7.8,18.39,8.46,"<a class="""" href=""https://sailboatdata.com/sailboat/cs-22/pdf"">PDF</a>",1540,02282.jpg,0.61,452,-1,1976.0,-1,-1,-1,-1,,-1,-1,,,,,,
10,13,3.5,,1.5,6.97,2.0,77.0,,39.13,,,582,-1,1964.0,,1195,,3.55,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/sunburst/pdf"">PDF</a>",6157,09127.jpg,,-1,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
34,29,12.78,9.53,3.66,76.18,2.95,11113.0,,15.62,,358.4,89,52,1963.0,,2220,40.16,1.66,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/us-41/pdf"">PDF</a>",6618,09786.jpg,1.5,1096,176,1967.0,165,12,115,-1,,-1,-1,,,,,,
19,13,13.43,11.62,4.07,86.96,2.1,12750.0,3360.0,16.27,26.35,226.54,343,8,2011.0,,2081,34.52,1.76,2.12,15.73,4.48,14.48,5.75,,,35.24,41.62,14.38,16.36,"<a class="""" href=""https://sailboatdata.com/sailboat/gunfleet-43/pdf"">PDF</a>",2759,04093.jpg,,1121,349,,157,12,172,219,,225,-1,,,,,19.23,
12,13,3.64,3.35,1.42,8.55,0.91,63.0,,54.89,,46.62,461,-1,2002.0,,1648,2.45,3.6,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/rs-feva/pdf"">PDF</a>",5256,07815.jpg,0.06,2285,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
36,30,7.24,5.79,2.81,24.9,1.52,1542.0,,19.01,,221.29,89,-1,1978.0,,269,13.36,2.45,2.67,9.08,2.71,8.02,3.14,,,12.32,12.58,19.02,9.48,"<a class="""" href=""https://sailboatdata.com/sailboat/kelley-24/pdf"">PDF</a>",3483,05200.jpg,0.33,1305,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
40,29,9.65,6.4,2.79,67.82,1.3,3760.0,1524.0,28.61,40.53,399.62,89,39,1970.0,,39,27.7,1.81,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/nantucket-clipper-32-buchanan/pdf"">PDF</a>",4310,06401.jpg,,1973,-1,,19,12,0,286,,336,-1,,,,,,
10,13,5.18,,1.91,15.61,1.37,1179.0,,14.25,,,437,-1,1954.0,,1080,,1.82,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/yachting-world-rambler/pdf"">PDF</a>",7055,10419.jpg,0.23,233,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
34,13,7.32,6.86,2.46,23.23,2.13,3221.0,,10.86,,278.27,513,-1,1978.0,,51,29.56,1.68,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/finesse-24/pdf"">PDF</a>",2306,03421.jpg,0.76,5,-1,,176,12,-1,-1,,-1,-1,,,,,,
4,13,15.24,15.24,8.6,148.0,3.0,11000.0,,30.54,,86.61,198,-1,2017.0,,403,,,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/ts-5/pdf"">PDF</a>",6581,09732.jpg,1.3,1674,599,,-1,12,98,121,,205,-1,0.91,,,,23.05,
42,9,7.32,6.1,2.74,38.09,1.22,4037.0,1451.0,15.33,35.96,496.65,89,52,1979.0,33.0,698,34.75,1.74,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/aquarius-24-pilot-cutter/pdf"">PDF</a>",265,00386.jpg,,2671,-1,,-1,-1,-1,-1,1.91,90,-1,,,,,11.28,
23,13,8.5,7.1,3.0,32.52,1.5,2600.0,800.0,17.54,30.77,202.56,89,-1,1994.0,,2081,17.08,2.2,2.74,10.1,2.88,10.25,3.5,,,14.55,17.93,17.52,10.51,"<a class="""" href=""https://sailboatdata.com/sailboat/sun-odyssey-281-jeanneau/pdf"">PDF</a>",6061,08971.jpg,,1374,-1,,176,12,51,135,,393,-1,,,,,,
15,28,15.24,11.15,4.11,91.97,1.83,12247.0,5443.0,17.67,44.44,246.25,209,52,1984.0,,253,32.1,1.8,1.94,16.15,5.18,14.33,4.57,,,41.85,32.75,14.33,16.97,"<a class="""" href=""https://sailboatdata.com/sailboat/celestial-48/pdf"">PDF</a>",1084,01628.jpg,,2959,166,2001.0,95,12,174,344,,383,-1,,10.06,3.05,,,
23,30,15.63,13.15,4.55,115.94,2.8,13000.0,6450.0,21.41,49.62,159.36,89,-1,1987.0,,793,26.57,1.95,3.81,21.15,6.07,18.38,5.64,,,64.15,51.82,21.41,22.01,"<a class="""" href=""https://sailboatdata.com/sailboat/first-51-beneteau/pdf"">PDF</a>",2407,03585.jpg,,300,194,,98,12,199,151,,316,-1,,,,,,
24,30,7.77,6.48,2.65,36.6,1.47,2387.0,1180.0,20.9,49.43,244.81,89,39,1972.0,,543,20.26,2.0,2.06,10.0,3.47,8.53,2.23,,,17.37,9.49,15.34,10.58,"<a class="""" href=""https://sailboatdata.com/sailboat/hustler-255/pdf"">PDF</a>",3162,04724.jpg,,1511,-1,,141,48,181,-1,,72,-1,,,,,,
19,13,11.72,9.42,3.93,57.97,1.76,6980.0,1950.0,16.2,27.94,232.61,89,-1,2005.0,,2107,23.82,2.08,2.26,14.02,4.39,12.8,4.25,,,30.78,27.19,16.2,14.69,"<a class="""" href=""https://sailboatdata.com/sailboat/dufour-385-grand-large/pdf"">PDF</a>",1838,02714.jpg,,825,-1,,143,12,81,79,,218,-1,,,,,16.2,
19,30,12.95,10.97,4.09,85.47,2.08,10886.0,3810.0,17.76,35.0,229.64,89,52,2003.0,,1160,30.77,1.86,2.42,17.22,5.06,15.09,5.33,,,43.57,40.24,17.42,17.95,"<a class="""" href=""https://sailboatdata.com/sailboat/sabre-426/pdf"">PDF</a>",5336,07937.jpg,,2311,-1,2012.0,176,12,163,123,1.98,223,-1,,,,,17.98,
65,30,11.84,9.68,3.81,66.24,1.62,8958.0,3229.0,15.67,36.05,275.46,89,52,1990.0,34.0,1987,31.18,1.85,1.83,15.24,4.48,13.18,4.88,,,34.14,32.14,15.68,15.88,"<a class="""" href=""https://sailboatdata.com/sailboat/starlight-39/pdf"">PDF</a>",5978,08848.jpg,,745,130,1994.0,176,12,136,77,,106,-1,,,,,17.32,
25,30,12.65,9.91,4.27,67.17,2.01,10886.0,4763.0,13.96,43.75,312.11,89,-1,1982.0,,1978,31.36,1.95,1.42,15.77,5.33,13.72,3.66,,,42.07,25.08,13.95,16.65,"<a class="""" href=""https://sailboatdata.com/sailboat/us-42/pdf"">PDF</a>",6619,09787.jpg,,2754,-1,1986.0,11,12,172,137,1.93,266,-1,,,,,17.27,
63,30,7.92,6.4,2.8,28.8,0.84,3048.0,1027.0,13.97,33.71,323.94,89,-1,1964.0,400.0,322,24.12,1.95,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/macwester-26/pdf"">PDF</a>",3797,05659.jpg,,1610,-1,1972.0,141,48,-1,215,,336,-1,,,,,,
23,13,10.03,7.8,3.41,49.89,1.89,3493.0,1597.0,22.1,45.71,205.37,89,-1,1981.0,173.0,1568,17.15,2.27,3.18,11.73,3.44,12.89,4.6,,,20.21,29.67,22.1,12.23,"<a class="""" href=""https://sailboatdata.com/sailboat/x-102/pdf"">PDF</a>",6995,10322.jpg,,2954,68,1987.0,176,12,-1,215,,384,-1,,,,,,
19,13,13.84,12.8,4.5,99.96,2.16,9547.0,,22.67,,126.83,89,-1,2013.0,,678,20.99,2.14,4.37,17.42,5.64,16.36,5.43,,,49.12,44.45,21.22,18.31,"<a class="""" href=""https://sailboatdata.com/sailboat/oceanis-45-beneteau/pdf"">PDF</a>",4616,06856.jpg,,300,-1,,-1,12,161,92,,269,-1,,,,,20.24,
36,30,7.85,6.25,2.84,24.71,1.52,2201.0,726.0,14.89,32.97,251.48,89,-1,1976.0,75.0,1284,17.35,2.21,1.95,9.45,3.05,8.23,2.5,,,14.4,10.28,14.87,9.93,"<a class="""" href=""https://sailboatdata.com/sailboat/evolution-26/pdf"">PDF</a>",2151,03189.jpg,0.3,914,-1,,-1,-1,-1,-1,,-1,-1,,,,,,
16,30,10.67,9.75,3.89,46.45,1.83,7257.0,1814.0,12.65,25.0,217.98,89,-1,1974.0,,865,25.33,2.03,1.97,11.66,3.96,10.52,4.42,,,23.11,23.24,12.62,12.32,"<a class="""" href=""https://sailboatdata.com/sailboat/yorktown-35/pdf"">PDF</a>",7083,10462.jpg,,2983,161,,98,12,-1,-1,,90,-1,,,,,,
19,13,16.2,14.6,4.91,134.43,2.8,18700.0,5800.0,19.48,31.02,167.46,89,52,2008.0,,1277,31.8,1.87,3.44,21.25,6.09,21.45,6.5,,,64.71,69.72,19.48,22.11,"<a class="""" href=""https://sailboatdata.com/sailboat/hanse-545/pdf"">PDF</a>",2884,04305.jpg,,1149,-1,,176,12,9,197,,316,-1,,,,,26.27,
63,30,10.2,9.8,3.33,51.93,1.2,4600.0,1960.0,19.15,42.61,136.24,89,34,1990.0,30.0,1819,19.92,2.02,,,,,,,,,,,,"<a class="""" href=""https://sailboatdata.com/sailboat/bi-loup-10/pdf"">PDF</a>",601,00909.jpg,,559,-1,2003.0,-1,12,13,-1,1.7,-1,-1,,,,,,
23,30,11.02,8.84,3.58,51.84,1.83,4763.0,1814.0,18.68,38.1,192.2,89,-1,1973.0,,204,19.57,2.15,3.0,12.8,4.88,11.28,3.66,,,31.22,20.62,18.68,13.7,"<a class="""" href=""https://sailboatdata.com/sailboat/lancer-36/pdf"">PDF</a>",3609,05385.jpg,,1509,-1,1985.0,176,12,76,58,,106,-1,,,,,,
